	lemma	stavek1	stavek2	oznaka (label)	stavek_1_pomen	stavek_2_pomen	found_lemma
375	napet	Prvi vdetni odsek je ustrezal trdoglavemu želodu, skupaj z grčavim, skrajno <target> napetim </target> delcem, ki sega od spodnjega roba želoda in kožice, napete kot resonančna struna.	Viseča mreža, <target> napeta </target> med drevesom in vrtno uto, je v enako veselje tako otrokom kot odraslim, tako da je drugi prostor za sedenje na vrtu nepotreben.	F	2	7	True
376	napet	Bila je še bolj <target> napeta </target> kot prej in opazil je, da si nestrpno lomi prste v dolgih belih rokavicah.	Primeri v svobodnem verzu imajo tudi različno dolge stihe in prav takšne »kitice«, nekajkrat so tudi brez vsakršnih rim. Župančičevo nagnjenje k muzikalnosti se razodeva še v različnih ponavljalnih figurah in refrenih ter v glasovni orkestraciji, v slikanju takšnega ali drugačnega, nežnega in ubranega ali divjega in razklanega razpoloženja z ustreznimi samoglasniki in soglasniki: cvetovi pesnikovega ljubezenskega hrepenenja »plavajo tak lahko, rahlo / v nepozabni kraj«; množice vernih o božiču »pred božjimi se čudi klanjajo / in v davne, daljne čase sanjajo«; dušo strastnega poeta spremljajo k dekletu »oblaki hudourni / in vetrovi šumni, burni«, od nje se spet vrača »v viharja črno grozo / in pijana blodi z vetrom / nad šumečimi lesovi, / nad bučečimi valovi« ; uživaško čutno življenje ima za posledico gnus in razdejanje: »<target> Napetih </target> ustnic med – fej, fej / Naslade vse – ostudne! ...	F	1	3	True
377	napet	Osebno se je zavzemal za pravice temnopoltih do te mere, da se je pogosto osebno vpletel v rasno <target> napete </target> situacije.	Vsaka situacija, ki povečuje napetost ali občutek obremenitve, lahko prispeva k temu, da obrambe prej popustijo, in takrat vedno bolj prihaja na dan ta oblika primitivnejšega vedenja, nasilje. ''Bolj smo <target> napeti </target>, prej obrambe popustijo.	F	9	1	True
378	pristati	Januarja leta 1906 je poletel LZ 2, vendar je moral zaradi močnega vetra hitro in nesrečno <target> pristati </target>	Pod deset odstotkov je <target> pristal </target> s svojo Novo Slovenijo tudi moj izvrstni prijatelj dr. Andrej Bajuk.	F	1	7	True
379	pristati	Za razliko od ljubljanskega Odbora, ki je lahko obstajal le, dokler je diskusija tekla o konkretni zadevi, je zvezna »koordinacija« - zbor si je nadel ime »Jugoslovansko koordinacijo institucij za zaščito človekovih pravic« - <target> pristala </target> le na debato o načelnih vprašanjih.	“ Na takšno rešitev bodo bankirji <target> pristali </target> le, če bo tudi nižja cena še vedno prinesla dovolj velik dobiček, da bodo banke v celoti poplačane oziroma zadovoljne z izkupičkom.	T	5	5	True
380	pristati	<target> Pristali </target> smo na vrhu velikega ledenika, kjer nas je čakala tudi prva skupina.	In tako na koncu spet <target> pristanemo </target> pri klasični zgodbi o razmerju med resnimi in problemskimi novinarskimi prispevki in lahkotno vsebino, s katero komercialni programi grabijo množice.	F	1	3	True
381	pristati	Z avtom je vijugal po blatni cesti gor in dol in naenkrat <target> pristal </target> sredi naselja ob gozdu.	Boston je bilo namreč pristanišče, kjer so najprej <target> pristale </target> ladje iz Evrope, s katerimi so v tistih časih prihajala tudi vse novice s Stare celine.	F	3	4	True
382	pristati	Ko so naposled <target> pristali </target> v Bujumburi, se mu je iz srca zahvalila.	ČAS LINIJA IZ SMERI OPOMBE 10:45 JP377 BRUSSELS <target> PRISTAL </target> 10:34 SN6571 10:45 JP285 VIENNA PRISTAL 10:31 OS7031 11:10 JP365 ZURICH PREDVIDEN 11:10 LX4244 11:10 JP939 WARSAW PREDVIDEN 10:55 LO5561 11:25 JP117 FRANKFURT 11:20 LH6910 12:50 JP323 PARIS 12:50 JP451 LONDON 13:10 OK828 PRAGUE 13:20 JP113 FRANKFURT LH6903 13:40 TK1061 ISTANBUL 15:00 JP159 MUNICH LH6912 15:00 AF1186 PARIS 15:30 JP701 SARAJEVO SK8945 15:35 JP149 FRANKFURT LH6918 16:30 JP705 TIRANA SK8947 16:45 EZY3245 LONDON 16:50 JP853 PODGORICA YM4180 16:50 JP801 BELGRADE JU8102	T	1	1	True
383	pristati	Zaradi polite kave je moralo letalo družbe United Airlines, ki je bilo na poti iz Chicaga v Frankfurt, <target> pristati </target> v Torontu.	NO, SEM <target> PRISTAL </target> IN KOMAJ ČAKAM, DA TE VIDIM PRI DELU.”	F	1	5	True
384	pristati	Ko je <target> pristala </target> pri založbi Sony, so ji najprej dali nalogo, da napiše nekaj pesmi za njihove izvajalce kot so Britney Spears, New Kids on the Block, Fergie in Pussycat Dolls.	Če bi že prej vedela, kaj naju čaka, ne bi nikoli <target> pristala </target> na njeno vselitev.	F	3	5	True
385	vrata	Po tednu dni pa se je med podboji <target> vrat </target>, za katerimi je Ira bedela nad ribo, pojavila kakor moški visoka, plečata petdesetletnica s pordelimi zidarskimi dlanmi, oblečena v tvidast jopič z usnjenimi zaplatami na komolcih in obuta v pošvedrane mokasine.	Dodali so mu dvojna električna drsna <target> vrata </target>, zato je vozilo bolj uporabno.	F	2	3	True
386	vrata	Z gumbom na daljincu je odklenil limuzino, z drugim pa odprl njena široka, na debelo oblazinjena <target> vrata </target> in se zviška zavalil na sedež, obložen s pravim usnjem.	Ko sem stopala od mize proti <target> vratom </target>, sem se počutila, kakor da se mi vrti v glavi.	F	3	2	True
387	vrata	Ko je davnega leta 1959 zakorakala v svet kinematografije s svojim prvim igranim filmom Vrata ostaju otvorena Františka Čapa, ni Milena Dravić, največja in edina prava diva jugoslovanske kinematografije, niti slutila, da bodo zanjo <target> vrata </target> ostala odprta vse do danes, skoraj petdeset let.	Prišla je tudi Tina z obvestilom, da so vsa <target> vrata </target> v zgornjem nadstropju zaklenjena.	F	opomba: ni v Elexisu tega pomena, lastno ime	3	True
388	vrata	»Odpoved je dal tako, da je razbil vhodna <target> vrata </target> v mojo pisarno in vzel za popotnico nekaj orožja.«	Že ko je Kostić vstopil skozi <target> vrata </target> moje celice, sem vedel, da je nekaj hudo narobe.	F	3	5	True
389	vrata	Ogled glavne prestolnice Slovaške: vzpon na grajski grič, kjer je bratislavski grad, glavni trg z ostanki srednjeveškega obzidja, mestnih <target> vrat </target>, Michalovega stolpa ter sprehod po Michalski in Venturski ulici.	Ko je tiho odprl <target> vrata </target>, je stal Eça ob oknu in gledal ven v noč.	F	2	3	True
390	vrata	Pojav lahko spremlja slabost, povišana temperatura, glavobol in celo otrdel <target> vrat </target>, bolečine v mišicah in sklepih ter povečane bezgavke.	Keanu je Lynn že odprl <target> vrata </target> svojega doma v zahodnem Hollywoodu in po dolgem času končno spet kaže malce bolj vesel obraz.	F	opomba: beseda z enakim korenom	5	True
391	vrata	Barva okenskih polic na najini hiši je na primer identična s premazom vrtnih <target> vrat </target> in vitičaste mreže, tudi material in barva vrtnega pohištva sta usklajena med seboj.	Tel.: 040 231 289 Prodam Fiat Uno 1.0 IES, troje <target> vrat </target>, vožen na Primorskem, brez rje, brezhiben, redno vzdrževan, cena 300 €.	T	3	3	True
392	lestvica	Bil bi neumen, če bi zanikal <target> lestvico </target> izkušenj, ki je tisto, čemur pravite evolucija.	Na <target> lestvici </target> od 1 do 10 bi ji dal oceno 9,5!	F	5	8	True
393	lestvica	Njeni romantično kriminalni romani že leta osvajajo milijone bralk in bralcev po vsem svetu, kakor tudi vrhove prodajnih <target> lestvic </target>.	Rezultate pisnega razumevanja italijanskega jezika in bralnih sposobnosti slovenskega jezika smo zbrali, jim določili razpone in dobili <target> lestvico </target> vrednosti.	F	5	8	True
394	lestvica	Tako se je dogajalo, da so kontrolorji pri “vohalnem” testu označili spremembo vonja za tri stopnje, medtem ko je isti dezodorant pri drugi poskusni osebi povzročil spremembo na <target> lestvici </target> le za eno stopnjo.	Pri tem so si pomagali z izrazi na obrazih plakata mavrične <target> lestvice </target> čustev.	F	2	8	True
395	lestvica	Na pozitiven premik v konkurenčnosti gospodarstva kaže tudi zadnje poročilo mednarodne institucije IMD, po katerem se je Slovenija na <target> lestvici </target> nacionalne konkurenčnosti med 55-imi državami uvrstila na 32. mesto, kar je 8 mest više kot v predhodnem letu.	Bojanov drugi singel Preko ruba vremena je nežna balada, ki zaseda visoka mesta na <target> lestvicah </target> hrvaških radijskih postaj in tako presega uspehe prvega singla z naslovom Ne govori da me znaš .	T	2	2	True
396	lestvica	Verjetno je <target> lestvica </target> samo do 500, tak da slovenskih ni not!!!	Ker se dekletoma briljantni videospoti iz dneva v dan bolj kopičijo, sta bili po svoje prav zadovoljni, da sta lahko na <target> lestvico </target> že teden prej uvrstili vročo zasedbo Da Phenomena.	T	2	2	True
397	lestvica	Za svoji najljubši skladbi in video lahko glasujete na dopisnici, ki jo pošljite na Pil PLUS, za Vroče <target> lestvice </target>, 1536 Ljubljana, ali na spletni strani www.pilplus-on.net ali s SMS-sporočili.	Na vrhu službene <target> lestvice </target> jakosti ljubiteljev feferonov sta paprika vrste habanero, ki raste v Mehiki, in tezpur čili iz Indije, ki pa je zelo zelo redek.	F	opomba: ni ustreznega pomena v Elexisu, lastno ime	7	True
398	lestvica	Čim više smo na <target> lestvici </target> življenjskih položajev, manj je prijateljev, vse več nevoščljivcev.	Ampak če bi vas zdaj prosila, da mi sestavite <target> lestvico </target> slovenskih estradnikov...	F	4	5	True
399	lovec	Pilot Zoltan Peszeki je to opravil, vendar pa je med vzpenjanjem začel izgubljati višino, ob dotiku steze se je letalo odbilo, pilot pa uspešno katapultiral. „Steinhoff“ (JG 73 „S“), ki so takrat leteli na preurejenih <target> lovcih </target> MiG-29G.	Ali <target> lovci </target> res potrebujejo tolikšno margino varnosti, ostaja še eno nerešeno vprašanje, čeprav Clark in Haswellova menita, da jo.	F	7	opomba: ni dovolj konteksta za določitev pomena	True
400	lovec	Oktobra 2000 sta v letalski bazi Taszar pristala dva palubna <target> lovca </target> F-14B tomcat in šest lovskih bombnikov F/A-18C hornet z letalonosilke USS George Washington (CVN-73).	Finančne tegobe spremljajo tudi uvajanje novega <target> lovca </target> gripen v operativno rabo.	T	7	7	True
401	lovec	Samo še raziskovalci in <target> lovci </target> namerno zaidejo v najbolj odročne kraje, kjer je še ohranjena prvobitna narava in živijo ljudje, ki naravo sprejemajo za strogo in varčno mater, ki jim nudi po malem vsega, kar ima.	Ob tej priložnosti so poudarili tudi, da so <target> lovci </target> predvsem ljubitelji živali.	T	1	1	True
402	lovec	Priporočljivo je, da preživi sleherno uro razmika čim dlje od Stefana in njegovih sodelavcev, v samem stanovanju, sicer pa pri La Banyeri; da poleg tega spi toliko, kolikor more, kajti tako je pred <target> lovcem </target> najlaže ostal negiben in ohranil trezno glavo.	Po vojni so kozoroge naseljevali <target> lovci </target>, ki so kozoroge naselili tudi v Kamniške in Julijske Alpe.	F	2	1	True
403	lovec	Mladenič se je spomnil uboge matere in že je hotel opustiti svoj namen, a Zeleni <target> lovec </target> ga začne zbadati s porogljivimi besedami in tako je šel lovec dalje po krvavi sledi.	<target> Lovec </target> se iz mita ni mogel naučiti, kako naj ubije plen ali se učinkovito pripravi na lov, pomagal pa mu je, da se je spoprijel s svojimi zapletenimi čustvi pri ubijanju živali.	T	1	1	True
404	lovec	ZA MALE KOLIČINE PRIMARNIH PROIZVODOV, S KATERIMI PROIZVAJALEC OSKRBUJE KONČNEGA POTROŠNIKA ALI KRAJEVNO MALOPRODAJNO TRGOVINO ZA NEPOSREDNO OSKRBO KONČNIH POTROŠNIKOV, ZA MALE KOLIČINE SVEŽEGA MESA, KI JE PRIDOBLJENO OD PERUTNINE ALI KUNCEV, ZAKLANIH NA PROIZVAJALČEVEM GOSPODARSTVU, IN Z NJIM PROIZVAJALEC OSKRBUJE KONČNE POTROŠNIKE ALI MALOPRODAJNO TRGOVINO, ZA MALE KOLIČINE UPLENJENE DIVJADI ALI DIVJAČINE, S KATERIMI <target> LOVCI </target> NEPOSREDNO OSKRBUJEJO KONČNEGA POTROŠNIKA ALI KRAJEVNO MALOPRODAJNO TRGOVINO, MORAJO DRŽAVE ČLANICE SPREJETI SVOJA PRAVILA O HIGIENSKIH ZAHTEVAH.	Slovenski javnosti, še posebej planincem, ni neznano ime, saj se je vrsto let oglašal v Planinskem vestniku, <target> Lovcu </target> in Kmečkem glasu z drobnimi prispevki o svojih doživetjih v naravi.	F	1	opomba: stvarno ime, ni v Elexisu tega pomena	True
405	lovec	Piloti <target> lovcev </target> MiG-29 so v zadnjem obdobju naleteli med 70 in 80 ur na leto, del tega naleta pa so opravili na šolskih L-39ZO albatros.	Ljudje s krvno skupino 0, ki razvojno izvirajo iz <target> lovcev </target> in nabiralcev hrane, se ne počutijo dobro, če ne uživajo mesa.	F	7	1	True
406	most	Društvo Srečanje iz Žalca že več let na Razborju nad Loko pri Zidanem <target> Mostu </target> izvaja program javnega dela »Pomoč odvisnikom in njihovim družinam«, ki ga sofinancira tudi Občina Sevnica.	No, vsekakor je Martin najboljša gostilna med Šentjakobom in Zidanim <target> Mostom </target>.	T	opomba: lastno ime, ni ustreznega pomena v Elexisu	opomba: lastno ime, ni ustreznega pomena v Elexisu	True
407	most	Občina Sevnica se aktivno vključuje v vse postopke in pri predvidenih ureditvah na Gobavcah nastopa tudi kot nosilec postopka Občinskega podrobnega prostorskega načrta, ki povezuje predvideno gradnjo novega <target> mostu </target> čez Savo, med Sevnico in Logom, z navedenimi ureditvami na državni cestni infrastrukturi.	- 25. april 2010 v SEM Multimedijska predstava za otroke Petek, 9. april, ob 12.00: <target> Most </target> prijateljstva - Mosto prijateljstvo - Pejtaušagoskri phurt	F	1	7	True
408	most	»Pa ne dovolj,« je odvrnil Luciel, medtem ko je lâhko plovilo zrohnelo navzdol ter zavilo okoli opornika nekega <target> mostu </target>.	Za to zahodno obvoznico v Mariboru je občina Maribor, mestna občina, ki ima 20.000 nezaposlenih, sama zgradila štiripasovni <target> most </target>, ki je povezoval oba bregova, republika pa še do dandanes ni uredila tega, da bi ta most bil s štiripasovnimi cestami povezan na cestno omrežje.	T	1	1	True
409	most	200 cevi že čaka, da postanejo nekaj več; morda <target> most </target>, stolp ali celo skelet žirafe.	<target> Most </target> naj bi bil širok 60 metrov, na njem bi bil par železniških tračnic, imel naj bi štiri vozišča za avtopromet, pa tudi pomožno vozišče.	T	1	1	True
410	most	Priplesala sta valček do konca ulice, se vrtela prek <target> mostu </target>, plesala prek trga in priplesala vse do stare hiše, mimo vrste obnemelih, razvlečenih obrazov na oknih hiš; nihče ni dvignil puške, pomeril v plešoči par in sprožil, to dejstvo pa ju je doseglo z vso težo šele v hodniku hiše, pred bledim Iztokovim obrazom.	Tudi po vojni, ko lesenega kopališča na Loki ni bilo več in ko je mladina tam odstranila lesene barake in vso vojno navlako, je bilo pod <target> mostom </target> polno kopalcev.	T	1	1	True
411	most	Na dnu zanikrne soteske pešačimo čez <target> Most </target> prijateljstva, točno na sredini dve drobceni rjavi črti označujeta mejo med Kitajsko in Nepalom.	Bouch, ki je bil tudi načrtovalev <target> mostu </target> Tay, je predlagal viseči most z dvema razponoma po 488 m.	T	1	1	True
412	most	V Koreji so se ameriške letalske sile osredotočile na uničevanje kritičnih komunikacijskih točk (<target> mostovi </target>, predori itd.), vojaških oskrbovalnih konvojev ter logističnih centrov in skladišč.	Kakšen je <target> most </target>, ki vodi do srca? Kje je most, ki pelje v neskončno in kateri je most, ki združi za vedno?	F	1	4	True
413	napetost	poma gradi in čeprav nima Linina zgodba (žal) nič nenavadnega ali nepričakovanega, ustvari močno emocijo in rastočo <target> napetost </target>.	Vedno večje in istočasno vse bolj nesmiselne grožnje oboroževalne tekme so prisilile razgrete glave na obeh straneh, da so pričeli razmišljati o popuščanju <target> napetosti </target>.	F	3	4	True
